==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
9.80485s     252ns  cudaGetDevice
9.80485s     273ns  cudaSetDevice
9.80486s     305ns  cudaGetDevice
9.80486s     318ns  cudaGetDevice
9.80487s     258ns  cudaGetDevice
9.80487s     257ns  cudaGetDevice
9.80487s     432ns  cudaSetDevice
9.80487s     271ns  cudaGetDevice
9.80487s     252ns  cudaGetDevice
9.80487s  2.1640us  cudaEventRecord
9.80488s     379ns  cudaGetDevice
9.80488s     251ns  cudaGetDevice
9.80488s     327ns  cudaSetDevice
9.80488s  9.6550us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80489s     395ns  cudaSetDevice
9.80490s     349ns  cudaSetDevice
9.80490s     269ns  cudaSetDevice
9.80491s     478ns  cudaGetDevice
9.80491s     255ns  cudaGetDevice
9.80491s     289ns  cudaGetDevice
9.80492s  7.7870us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18770])
9.80492s     194ns  cudaGetLastError
9.80492s     436ns  cudaSetDevice
9.80493s     284ns  cudaSetDevice
9.80494s     521ns  cudaGetDevice
9.80494s     259ns  cudaGetDevice
9.80494s     253ns  cudaGetDevice
9.80494s     311ns  cudaGetDevice
9.80495s     395ns  cudaSetDevice
9.80495s     316ns  cudaGetDevice
9.80495s     278ns  cudaGetDevice
9.80495s     262ns  cudaGetDevice
9.80495s     257ns  cudaGetDevice
9.80496s     357ns  cudaSetDevice
9.80496s     298ns  cudaGetDevice
9.80496s     281ns  cudaSetDevice
9.80496s     267ns  cudaGetDevice
9.80496s     276ns  cudaSetDevice
9.80496s     263ns  cudaGetDevice
9.80496s     254ns  cudaGetDevice
9.80496s  1.7200us  cudaEventRecord
9.80497s     318ns  cudaGetDevice
9.80497s     254ns  cudaGetDevice
9.80497s     261ns  cudaGetDevice
9.80497s     341ns  cudaSetDevice
9.80499s  9.9170us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [18795])
9.80500s     203ns  cudaGetLastError
9.80500s  6.8140us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [18797])
9.80501s     491ns  cudaSetDevice
9.80501s     334ns  cudaSetDevice
9.80501s     273ns  cudaSetDevice
9.80501s     273ns  cudaSetDevice
9.80503s     577ns  cudaGetDevice
9.80503s     264ns  cudaGetDevice
9.80503s     293ns  cudaGetDevice
9.80503s     368ns  cudaSetDevice
9.80504s     256ns  cudaGetDevice
9.80504s     273ns  cudaSetDevice
9.80504s     257ns  cudaGetDevice
9.80504s     278ns  cudaSetDevice
9.80504s     251ns  cudaGetDevice
9.80504s     270ns  cudaSetDevice
9.80504s     261ns  cudaGetDevice
9.80504s     273ns  cudaSetDevice
9.80505s     371ns  cudaGetDevice
9.80506s     352ns  cudaGetDevice
9.80506s     257ns  cudaGetDevice
9.80506s     257ns  cudaGetDevice
9.80506s     390ns  cudaSetDevice
9.80506s     262ns  cudaGetDevice
9.80506s  2.2470us  cudaGetDevice
9.80506s  2.6180us  cudaEventRecord
9.80507s     335ns  cudaGetDevice
9.80507s     254ns  cudaGetDevice
9.80507s     348ns  cudaSetDevice
9.80507s  9.4820us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80508s     381ns  cudaSetDevice
9.80509s     346ns  cudaSetDevice
9.80509s     280ns  cudaSetDevice
9.80510s     463ns  cudaGetDevice
9.80510s     257ns  cudaGetDevice
9.80510s     295ns  cudaGetDevice
9.80510s  8.2870us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18832])
9.80511s     195ns  cudaGetLastError
9.80511s     436ns  cudaSetDevice
9.80511s     301ns  cudaSetDevice
9.80513s     518ns  cudaGetDevice
9.80513s     266ns  cudaGetDevice
9.80513s     254ns  cudaGetDevice
9.80513s     333ns  cudaGetDevice
9.80513s     390ns  cudaSetDevice
9.80514s     371ns  cudaGetDevice
9.80514s     282ns  cudaGetDevice
9.80515s     253ns  cudaGetDevice
9.80515s     258ns  cudaGetDevice
9.80515s  223.41us  cudaMalloc
9.80538s  1.2770us  cudaSetDevice
9.80539s     497ns  cudaGetDevice
9.80539s     308ns  cudaSetDevice
9.80539s     272ns  cudaGetDevice
9.80539s     274ns  cudaSetDevice
9.80539s     270ns  cudaGetDevice
9.80539s     268ns  cudaGetDevice
9.80539s  3.7400us  cudaEventRecord
9.80540s     324ns  cudaGetDevice
9.80540s     260ns  cudaGetDevice
9.80540s     353ns  cudaSetDevice
9.80541s  4.8170us  cudaBindTexture
9.80542s  27.837us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80544s     251ns  cudaGetLastError
9.80544s     905ns  cudaUnbindTexture
9.80545s     409ns  cudaSetDevice
9.80545s     330ns  cudaSetDevice
9.80545s     267ns  cudaSetDevice
9.80545s     269ns  cudaSetDevice
9.80550s     570ns  cudaGetDevice
9.80550s     263ns  cudaGetDevice
9.80550s     295ns  cudaGetDevice
9.80550s     404ns  cudaSetDevice
9.80550s     250ns  cudaGetDevice
9.80551s     271ns  cudaSetDevice
9.80551s     254ns  cudaGetDevice
9.80551s     271ns  cudaSetDevice
9.80551s     253ns  cudaGetDevice
9.80551s     273ns  cudaSetDevice
9.80551s     250ns  cudaGetDevice
9.80551s     272ns  cudaSetDevice
9.80552s     313ns  cudaGetDevice
9.80552s     324ns  cudaGetDevice
9.80553s     261ns  cudaGetDevice
9.80553s     257ns  cudaGetDevice
9.80553s     385ns  cudaSetDevice
9.80553s     261ns  cudaGetDevice
9.80553s     250ns  cudaGetDevice
9.80553s  2.5910us  cudaEventRecord
9.80554s     326ns  cudaGetDevice
9.80554s     253ns  cudaGetDevice
9.80554s     322ns  cudaSetDevice
9.80554s  12.326us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80555s     393ns  cudaSetDevice
9.80556s     362ns  cudaSetDevice
9.80556s     277ns  cudaSetDevice
9.80557s     461ns  cudaGetDevice
9.80558s     315ns  cudaGetDevice
9.80558s  8.4140us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18894])
9.80559s     244ns  cudaGetLastError
9.80559s     465ns  cudaSetDevice
9.80560s     565ns  cudaGetDevice
9.80561s     256ns  cudaGetDevice
9.80561s     288ns  cudaGetDevice
9.80561s  10.456us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18900])
9.80562s     246ns  cudaGetLastError
9.80562s     433ns  cudaSetDevice
9.80562s     270ns  cudaSetDevice
9.80564s     532ns  cudaGetDevice
9.80564s     273ns  cudaGetDevice
9.80565s     253ns  cudaGetDevice
9.80565s     307ns  cudaGetDevice
9.80565s     412ns  cudaSetDevice
9.80566s     316ns  cudaGetDevice
9.80566s     289ns  cudaGetDevice
9.80566s     262ns  cudaGetDevice
9.80566s     261ns  cudaGetDevice
9.80566s     383ns  cudaSetDevice
9.80566s     292ns  cudaGetDevice
9.80566s     278ns  cudaSetDevice
9.80567s     264ns  cudaGetDevice
9.80567s     287ns  cudaSetDevice
9.80567s     266ns  cudaGetDevice
9.80567s     254ns  cudaGetDevice
9.80567s  2.1920us  cudaEventRecord
9.80567s     318ns  cudaGetDevice
9.80568s     254ns  cudaGetDevice
9.80568s     363ns  cudaSetDevice
9.80568s  4.7180us  cudaBindTexture
9.80569s  17.753us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80570s     214ns  cudaGetLastError
9.80570s     943ns  cudaUnbindTexture
9.80571s     401ns  cudaSetDevice
9.80571s     336ns  cudaSetDevice
9.80571s     278ns  cudaSetDevice
9.80571s     273ns  cudaSetDevice
9.80573s     503ns  cudaGetDevice
9.80573s     262ns  cudaGetDevice
9.80573s     280ns  cudaGetDevice
9.80574s     379ns  cudaSetDevice
9.80574s     262ns  cudaGetDevice
9.80574s     273ns  cudaSetDevice
9.80574s     259ns  cudaGetDevice
9.80574s     273ns  cudaSetDevice
9.80574s     266ns  cudaGetDevice
9.80574s     273ns  cudaSetDevice
9.80574s     257ns  cudaGetDevice
9.80574s     277ns  cudaSetDevice
9.80575s     363ns  cudaGetDevice
9.80576s     338ns  cudaGetDevice
9.80576s     260ns  cudaGetDevice
9.80576s     263ns  cudaGetDevice
9.80576s     386ns  cudaSetDevice
9.80576s     261ns  cudaGetDevice
9.80576s     250ns  cudaGetDevice
9.80576s  2.1660us  cudaEventRecord
9.80577s     344ns  cudaGetDevice
9.80577s     258ns  cudaGetDevice
9.80577s     318ns  cudaSetDevice
9.80577s  9.2900us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80578s     419ns  cudaSetDevice
9.80579s     387ns  cudaSetDevice
9.80579s     276ns  cudaSetDevice
9.80580s     483ns  cudaGetDevice
9.80580s     267ns  cudaGetDevice
9.80580s     294ns  cudaGetDevice
9.80581s  8.2480us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [18962])
9.80581s     204ns  cudaGetLastError
9.80581s     428ns  cudaSetDevice
9.80582s     269ns  cudaSetDevice
9.80583s     530ns  cudaGetDevice
9.80583s     262ns  cudaGetDevice
9.80583s     255ns  cudaGetDevice
9.80583s     314ns  cudaGetDevice
9.80583s     381ns  cudaSetDevice
9.80584s     360ns  cudaGetDevice
9.80585s     281ns  cudaGetDevice
9.80585s     260ns  cudaGetDevice
9.80585s     259ns  cudaGetDevice
9.80585s  162.01us  cudaMalloc
9.80601s  1.0040us  cudaSetDevice
9.80602s     386ns  cudaGetDevice
9.80602s     310ns  cudaSetDevice
9.80602s     275ns  cudaGetDevice
9.80602s     278ns  cudaSetDevice
9.80602s     272ns  cudaGetDevice
9.80602s     257ns  cudaGetDevice
9.80602s  3.5880us  cudaEventRecord
9.80603s     317ns  cudaGetDevice
9.80603s     262ns  cudaGetDevice
9.80603s     260ns  cudaGetDevice
9.80604s     418ns  cudaSetDevice
9.80606s  18.162us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [18988])
9.80608s     243ns  cudaGetLastError
9.80608s  8.1670us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [18990])
9.80609s     477ns  cudaSetDevice
9.80609s     333ns  cudaSetDevice
9.80609s     268ns  cudaSetDevice
9.80609s     275ns  cudaSetDevice
9.80613s     536ns  cudaGetDevice
9.80613s     269ns  cudaGetDevice
9.80613s     273ns  cudaGetDevice
9.80613s     398ns  cudaSetDevice
9.80613s     281ns  cudaGetDevice
9.80613s     274ns  cudaSetDevice
9.80614s     284ns  cudaGetDevice
9.80614s     275ns  cudaSetDevice
9.80614s     286ns  cudaGetDevice
9.80614s     274ns  cudaSetDevice
9.80614s     287ns  cudaGetDevice
9.80614s     275ns  cudaSetDevice
9.80615s     306ns  cudaGetDevice
9.80615s     334ns  cudaGetDevice
9.80615s     256ns  cudaGetDevice
9.80615s     263ns  cudaGetDevice
9.80616s     374ns  cudaSetDevice
9.80616s     255ns  cudaGetDevice
9.80616s     245ns  cudaGetDevice
9.80616s  2.2630us  cudaEventRecord
9.80617s     320ns  cudaGetDevice
9.80617s     258ns  cudaGetDevice
9.80617s     317ns  cudaSetDevice
9.80617s  9.5260us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80618s     405ns  cudaSetDevice
9.80618s     341ns  cudaSetDevice
9.80618s     273ns  cudaSetDevice
9.80620s     481ns  cudaGetDevice
9.80620s     272ns  cudaGetDevice
9.80620s     295ns  cudaGetDevice
9.80620s  8.4540us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19025])
9.80621s     220ns  cudaGetLastError
9.80621s     447ns  cudaSetDevice
9.80622s     270ns  cudaSetDevice
9.80623s     568ns  cudaGetDevice
9.80623s     257ns  cudaGetDevice
9.80623s     256ns  cudaGetDevice
9.80624s     317ns  cudaGetDevice
9.80624s     422ns  cudaSetDevice
9.80625s     375ns  cudaGetDevice
9.80625s     281ns  cudaGetDevice
9.80625s     259ns  cudaGetDevice
9.80625s     263ns  cudaGetDevice
9.80625s     332ns  cudaSetDevice
9.80625s     319ns  cudaGetDevice
9.80625s     281ns  cudaSetDevice
9.80626s     266ns  cudaGetDevice
9.80626s     279ns  cudaSetDevice
9.80626s     267ns  cudaGetDevice
9.80626s     258ns  cudaGetDevice
9.80626s  2.2270us  cudaEventRecord
9.80627s     342ns  cudaGetDevice
9.80627s     253ns  cudaGetDevice
9.80627s     365ns  cudaSetDevice
9.80627s  5.8520us  cudaBindTexture
9.80628s  18.977us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80630s     216ns  cudaGetLastError
9.80630s     986ns  cudaUnbindTexture
9.80630s     407ns  cudaSetDevice
9.80630s     339ns  cudaSetDevice
9.80630s     270ns  cudaSetDevice
9.80630s     277ns  cudaSetDevice
9.80632s     502ns  cudaGetDevice
9.80633s     270ns  cudaGetDevice
9.80633s     308ns  cudaGetDevice
9.80633s     372ns  cudaSetDevice
9.80633s     265ns  cudaGetDevice
9.80633s     273ns  cudaSetDevice
9.80633s     257ns  cudaGetDevice
9.80633s     277ns  cudaSetDevice
9.80633s     262ns  cudaGetDevice
9.80633s     276ns  cudaSetDevice
9.80633s     261ns  cudaGetDevice
9.80633s     271ns  cudaSetDevice
9.80634s     359ns  cudaGetDevice
9.80635s     327ns  cudaGetDevice
9.80635s     258ns  cudaGetDevice
9.80635s  2.1510us  cudaGetDevice
9.80635s     416ns  cudaSetDevice
9.80635s     268ns  cudaGetDevice
9.80635s     247ns  cudaGetDevice
9.80636s  2.2680us  cudaEventRecord
9.80636s     347ns  cudaGetDevice
9.80636s     252ns  cudaGetDevice
9.80636s     327ns  cudaSetDevice
9.80636s  9.2310us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80637s     404ns  cudaSetDevice
9.80638s     420ns  cudaSetDevice
9.80638s     277ns  cudaSetDevice
9.80639s     442ns  cudaGetDevice
9.80639s     308ns  cudaGetDevice
9.80639s  7.9440us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19086])
9.80640s     186ns  cudaGetLastError
9.80640s     453ns  cudaSetDevice
9.80641s     524ns  cudaGetDevice
9.80642s     254ns  cudaGetDevice
9.80642s     280ns  cudaGetDevice
9.80642s  7.9330us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19092])
9.80643s     182ns  cudaGetLastError
9.80643s     455ns  cudaSetDevice
9.80643s     270ns  cudaSetDevice
9.80645s     561ns  cudaGetDevice
9.80645s     258ns  cudaGetDevice
9.80645s     250ns  cudaGetDevice
9.80645s     303ns  cudaGetDevice
9.80645s     411ns  cudaSetDevice
9.80646s     319ns  cudaGetDevice
9.80646s     280ns  cudaGetDevice
9.80646s     261ns  cudaGetDevice
9.80646s     255ns  cudaGetDevice
9.80647s  179.53us  cudaMalloc
9.80665s  1.3440us  cudaSetDevice
9.80665s     412ns  cudaGetDevice
9.80665s     284ns  cudaSetDevice
9.80666s     273ns  cudaGetDevice
9.80666s     279ns  cudaSetDevice
9.80666s     265ns  cudaGetDevice
9.80666s     249ns  cudaGetDevice
9.80666s  3.3410us  cudaEventRecord
9.80667s     330ns  cudaGetDevice
9.80667s     255ns  cudaGetDevice
9.80667s     356ns  cudaSetDevice
9.80667s  4.6460us  cudaBindTexture
9.80668s  24.347us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80671s     238ns  cudaGetLastError
9.80671s     949ns  cudaUnbindTexture
9.80671s     411ns  cudaSetDevice
9.80671s     340ns  cudaSetDevice
9.80671s     268ns  cudaSetDevice
9.80672s     269ns  cudaSetDevice
9.80675s     505ns  cudaGetDevice
9.80675s     268ns  cudaGetDevice
9.80675s     280ns  cudaGetDevice
9.80675s     375ns  cudaSetDevice
9.80675s     255ns  cudaGetDevice
9.80675s     278ns  cudaSetDevice
9.80676s     255ns  cudaGetDevice
9.80676s     271ns  cudaSetDevice
9.80676s     258ns  cudaGetDevice
9.80676s     272ns  cudaSetDevice
9.80676s     259ns  cudaGetDevice
9.80676s     271ns  cudaSetDevice
9.80677s     375ns  cudaGetDevice
9.80678s     322ns  cudaGetDevice
9.80678s     255ns  cudaGetDevice
9.80678s     257ns  cudaGetDevice
9.80678s     382ns  cudaSetDevice
9.80678s     260ns  cudaGetDevice
9.80678s     246ns  cudaGetDevice
9.80678s  2.2030us  cudaEventRecord
9.80679s     342ns  cudaGetDevice
9.80679s     252ns  cudaGetDevice
9.80679s     318ns  cudaSetDevice
9.80680s  11.404us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80681s     426ns  cudaSetDevice
9.80681s     453ns  cudaSetDevice
9.80681s     271ns  cudaSetDevice
9.80682s     571ns  cudaGetDevice
9.80683s     252ns  cudaGetDevice
9.80683s     299ns  cudaGetDevice
9.80683s  11.218us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19155])
9.80685s     242ns  cudaGetLastError
9.80685s     432ns  cudaSetDevice
9.80685s     271ns  cudaSetDevice
9.80686s     516ns  cudaGetDevice
9.80686s     260ns  cudaGetDevice
9.80686s     254ns  cudaGetDevice
9.80687s     312ns  cudaGetDevice
9.80687s     378ns  cudaSetDevice
9.80688s     369ns  cudaGetDevice
9.80688s     289ns  cudaGetDevice
9.80688s     261ns  cudaGetDevice
9.80688s     259ns  cudaGetDevice
9.80688s     372ns  cudaSetDevice
9.80689s     293ns  cudaGetDevice
9.80689s     282ns  cudaSetDevice
9.80689s     268ns  cudaGetDevice
9.80689s     280ns  cudaSetDevice
9.80689s     262ns  cudaGetDevice
9.80689s     250ns  cudaGetDevice
9.80689s  2.2710us  cudaEventRecord
9.80690s     318ns  cudaGetDevice
9.80690s     251ns  cudaGetDevice
9.80690s     262ns  cudaGetDevice
9.80690s     339ns  cudaSetDevice
9.80692s  10.087us  cudaLaunchKernel (void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [19180])
9.80693s     212ns  cudaGetLastError
9.80693s  7.3740us  cudaLaunchKernel (volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1 [19182])
9.80694s     468ns  cudaSetDevice
9.80694s     327ns  cudaSetDevice
9.80694s     273ns  cudaSetDevice
9.80694s     276ns  cudaSetDevice
9.80696s     576ns  cudaGetDevice
9.80696s     270ns  cudaGetDevice
9.80696s     291ns  cudaGetDevice
9.80697s     369ns  cudaSetDevice
9.80697s     255ns  cudaGetDevice
9.80697s     273ns  cudaSetDevice
9.80697s     256ns  cudaGetDevice
9.80697s     272ns  cudaSetDevice
9.80697s     254ns  cudaGetDevice
9.80697s     276ns  cudaSetDevice
9.80697s     253ns  cudaGetDevice
9.80697s     276ns  cudaSetDevice
9.80698s     314ns  cudaGetDevice
9.80698s     321ns  cudaGetDevice
9.80698s     262ns  cudaGetDevice
9.80698s     260ns  cudaGetDevice
9.80699s     441ns  cudaSetDevice
9.80699s     264ns  cudaGetDevice
9.80699s     247ns  cudaGetDevice
9.80699s  2.2220us  cudaEventRecord
9.80700s     339ns  cudaGetDevice
9.80700s     249ns  cudaGetDevice
9.80700s     351ns  cudaSetDevice
9.80700s  9.1080us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80701s     378ns  cudaSetDevice
9.80701s     342ns  cudaSetDevice
9.80701s     275ns  cudaSetDevice
9.80703s     535ns  cudaGetDevice
9.80703s     246ns  cudaGetDevice
9.80703s     294ns  cudaGetDevice
9.80703s  8.1640us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19217])
9.80704s     180ns  cudaGetLastError
9.80704s     445ns  cudaSetDevice
9.80704s     271ns  cudaSetDevice
9.80706s     535ns  cudaGetDevice
9.80706s     254ns  cudaGetDevice
9.80706s     255ns  cudaGetDevice
9.80706s     309ns  cudaGetDevice
9.80706s     394ns  cudaSetDevice
9.80707s     302ns  cudaGetDevice
9.80707s     288ns  cudaGetDevice
9.80707s     262ns  cudaGetDevice
9.80707s     258ns  cudaGetDevice
9.80707s     349ns  cudaSetDevice
9.80707s     311ns  cudaGetDevice
9.80707s     279ns  cudaSetDevice
9.80708s     259ns  cudaGetDevice
9.80708s     281ns  cudaSetDevice
9.80708s     262ns  cudaGetDevice
9.80708s     258ns  cudaGetDevice
9.80708s  4.0290us  cudaEventRecord
9.80709s     330ns  cudaGetDevice
9.80709s     252ns  cudaGetDevice
9.80709s     364ns  cudaSetDevice
9.80709s  5.4910us  cudaBindTexture
9.80710s  18.402us  cudaLaunchKernel (void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=102
9.80712s     194ns  cudaGetLastError
9.80712s     947ns  cudaUnbindTexture
9.80712s     381ns  cudaSetDevice
9.80712s     331ns  cudaSetDevice
9.80712s     270ns  cudaSetDevice
9.80712s     274ns  cudaSetDevice
9.80714s     502ns  cudaGetDevice
9.80714s     264ns  cudaGetDevice
9.80715s     296ns  cudaGetDevice
9.80715s     436ns  cudaSetDevice
9.80715s     253ns  cudaGetDevice
9.80715s     277ns  cudaSetDevice
9.80715s     255ns  cudaGetDevice
9.80715s     276ns  cudaSetDevice
9.80715s     251ns  cudaGetDevice
9.80715s     269ns  cudaSetDevice
9.80715s     255ns  cudaGetDevice
9.80715s     274ns  cudaSetDevice
9.80716s     359ns  cudaGetDevice
9.80717s     324ns  cudaGetDevice
9.80717s     260ns  cudaGetDevice
9.80717s     260ns  cudaGetDevice
9.80717s  166.61us  cudaMalloc
9.80734s  1.4160us  cudaSetDevice
9.80734s     360ns  cudaGetDevice
9.80734s     254ns  cudaGetDevice
9.80735s  3.3070us  cudaEventRecord
9.80735s     334ns  cudaGetDevice
9.80736s     250ns  cudaGetDevice
9.80736s     346ns  cudaSetDevice
9.80736s  15.554us  cudaLaunchKernel (void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail:
9.80738s     420ns  cudaSetDevice
9.80738s     345ns  cudaSetDevice
9.80738s     278ns  cudaSetDevice
9.80740s     482ns  cudaGetDevice
9.80741s     318ns  cudaGetDevice
9.80741s  8.5330us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZZZNS0_15add_kernel_cudaERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE2_clEvEUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19279])
9.80742s     215ns  cudaGetLastError
9.80742s     466ns  cudaSetDevice
9.80743s     647ns  cudaGetDevice
9.80743s     246ns  cudaGetDevice
9.80744s     293ns  cudaGetDevice
9.80744s  8.7310us  cudaLaunchKernel (_ZN2at6native6modern29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [19285])
9.80745s     194ns  cudaGetLastError
9.80745s     441ns  cudaSetDevice
9.80745s     294ns  cudaSetDevice
9.80747s     603ns  cudaGetDevice
9.80747s     262ns  cudaGetDevice
9.80747s     256ns  cudaGetDevice
9.80748s     322ns  cudaGetDevice
